Pid,Name,Family,Type,Status,Laddr.IP,Laddr.Port,Raddr.IP,Raddr.Port,Timestamp,FlowId,ClientId,Fqdn
12756,svchost.exe,IPv4,UDP,,172.18.224.1,1900,,0,2026-01-16T13:00:59Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
12756,svchost.exe,IPv4,UDP,,192.168.56.1,1900,,0,2026-01-16T13:00:59Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
12756,svchost.exe,IPv4,UDP,,192.168.64.1,1900,,0,2026-01-16T13:00:59Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
12756,svchost.exe,IPv4,UDP,,192.168.217.1,1900,,0,2026-01-16T13:00:59Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
4080,svchost.exe,IPv4,UDP,,0.0.0.0,5050,,0,2026-01-16T07:49:24Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
1968,svchost.exe,IPv4,UDP,,0.0.0.0,5353,,0,2026-01-16T13:01:02Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
2068,msedge.exe,IPv4,UDP,,0.0.0.0,5353,,0,2026-01-16T12:26:17Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
2068,msedge.exe,IPv4,UDP,,0.0.0.0,5353,,0,2026-01-16T12:26:17Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
20672,msedge.exe,IPv4,UDP,,0.0.0.0,5353,,0,2026-01-16T13:01:07Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
20672,msedge.exe,IPv4,UDP,,0.0.0.0,5353,,0,2026-01-16T13:01:07Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
20672,msedge.exe,IPv4,UDP,,0.0.0.0,5353,,0,2026-01-16T13:01:07Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
20672,msedge.exe,IPv4,UDP,,0.0.0.0,5353,,0,2026-01-16T13:01:07Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
20672,msedge.exe,IPv4,UDP,,0.0.0.0,5353,,0,2026-01-16T13:01:07Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
2068,msedge.exe,IPv4,UDP,,0.0.0.0,5353,,0,2026-01-16T12:26:17Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
2068,msedge.exe,IPv4,UDP,,0.0.0.0,5353,,0,2026-01-16T12:26:17Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
2068,msedge.exe,IPv4,UDP,,0.0.0.0,5353,,0,2026-01-16T12:26:17Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
1968,svchost.exe,IPv4,UDP,,0.0.0.0,5355,,0,2026-01-16T13:29:02Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
4316,svchost.exe,IPv4,UDP,,127.0.0.1,50782,,0,2026-01-16T07:49:19Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
12756,svchost.exe,IPv4,UDP,,172.18.224.1,57944,,0,2026-01-16T13:00:59Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
12756,svchost.exe,IPv4,UDP,,192.168.56.1,57945,,0,2026-01-16T13:00:59Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
12756,svchost.exe,IPv4,UDP,,192.168.217.1,57946,,0,2026-01-16T13:00:59Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
12756,svchost.exe,IPv4,UDP,,192.168.64.1,57947,,0,2026-01-16T13:00:59Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
12756,svchost.exe,IPv4,UDP,,10.19.234.77,57948,,0,2026-01-16T13:00:59Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
12756,svchost.exe,IPv4,UDP,,127.0.0.1,57949,,0,2026-01-16T13:00:59Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
4092,svchost.exe,IPv4,UDP,,0.0.0.0,64748,,0,2026-01-16T13:02:59Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
4092,svchost.exe,IPv4,UDP,,0.0.0.0,64749,,0,2026-01-16T13:02:59Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
2068,msedge.exe,IPv4,UDP,,0.0.0.0,5353,,0,2026-01-16T12:26:17Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
20672,msedge.exe,IPv4,UDP,,0.0.0.0,5353,,0,2026-01-16T13:01:07Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
2068,msedge.exe,IPv4,UDP,,0.0.0.0,5353,,0,2026-01-16T12:26:17Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
2068,msedge.exe,IPv4,UDP,,0.0.0.0,5353,,0,2026-01-16T12:26:17Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
2068,msedge.exe,IPv4,UDP,,0.0.0.0,5353,,0,2026-01-16T12:26:17Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
2068,msedge.exe,IPv4,UDP,,0.0.0.0,5353,,0,2026-01-16T12:26:17Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
20672,msedge.exe,IPv4,UDP,,0.0.0.0,5353,,0,2026-01-16T13:01:07Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
20672,msedge.exe,IPv4,UDP,,0.0.0.0,5353,,0,2026-01-16T13:01:07Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
20672,msedge.exe,IPv4,UDP,,0.0.0.0,5353,,0,2026-01-16T13:01:07Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
20672,msedge.exe,IPv4,UDP,,0.0.0.0,5353,,0,2026-01-16T13:01:07Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
15636,ms-teams.exe,IPv4,UDP,,0.0.0.0,50086,,0,2026-01-16T07:50:16Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
1968,svchost.exe,IPv4,UDP,,0.0.0.0,51802,,0,2026-01-16T13:32:40Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
1968,svchost.exe,IPv4,UDP,,0.0.0.0,55947,,0,2026-01-16T13:33:36Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
2068,msedge.exe,IPv4,UDP,,0.0.0.0,58825,,0,2026-01-16T13:33:10Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
1968,svchost.exe,IPv4,UDP,,0.0.0.0,60574,,0,2026-01-16T13:32:10Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
2068,msedge.exe,IPv4,UDP,,0.0.0.0,60634,,0,2026-01-16T13:34:06Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
1968,svchost.exe,IPv4,UDP,,0.0.0.0,62004,,0,2026-01-16T13:32:40Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
1968,svchost.exe,IPv4,UDP,,0.0.0.0,62154,,0,2026-01-16T13:34:32Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
2068,msedge.exe,IPv4,UDP,,0.0.0.0,62527,,0,2026-01-16T13:34:06Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
1968,svchost.exe,IPv4,UDP,,0.0.0.0,64617,,0,2026-01-16T13:32:10Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
8460,svchost.exe,IPv6,UDP,,::,123,,0,2026-01-16T13:28:24Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
12756,svchost.exe,IPv6,UDP,,::1,1900,,0,2026-01-16T13:00:59Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
12756,svchost.exe,IPv6,UDP,,fe80::1706:6844:c7f0:7e93,1900,,0,2026-01-16T13:00:59Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
12756,svchost.exe,IPv6,UDP,,fe80::45c6:305d:245c:9747,1900,,0,2026-01-16T13:00:59Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
12756,svchost.exe,IPv6,UDP,,fe80::879d:3c7e:3c14:b58e,1900,,0,2026-01-16T13:00:59Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
12756,svchost.exe,IPv6,UDP,,fe80::a521:7344:dca:fd7e,1900,,0,2026-01-16T13:00:59Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
12756,svchost.exe,IPv6,UDP,,fe80::b7e4:829b:fd42:f0dc,1900,,0,2026-01-16T13:00:59Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
2068,msedge.exe,IPv6,UDP,,::,5353,,0,2026-01-16T12:26:17Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
20672,msedge.exe,IPv6,UDP,,::,5353,,0,2026-01-16T13:01:07Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
2068,msedge.exe,IPv6,UDP,,::,5353,,0,2026-01-16T12:26:17Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
2068,msedge.exe,IPv6,UDP,,::,5353,,0,2026-01-16T12:26:17Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
2068,msedge.exe,IPv6,UDP,,::,5353,,0,2026-01-16T12:26:17Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
2068,msedge.exe,IPv6,UDP,,::,5353,,0,2026-01-16T12:26:17Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
20672,msedge.exe,IPv6,UDP,,::,5353,,0,2026-01-16T13:01:07Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
20672,msedge.exe,IPv6,UDP,,::,5353,,0,2026-01-16T13:01:07Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
20672,msedge.exe,IPv6,UDP,,::,5353,,0,2026-01-16T13:01:07Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
20672,msedge.exe,IPv6,UDP,,::,5353,,0,2026-01-16T13:01:07Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
1968,svchost.exe,IPv6,UDP,,::,5353,,0,2026-01-16T13:01:02Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
1968,svchost.exe,IPv6,UDP,,::,5355,,0,2026-01-16T13:29:02Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
15636,ms-teams.exe,IPv6,UDP,,::,50086,,0,2026-01-16T07:50:16Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
1968,svchost.exe,IPv6,UDP,,::,51802,,0,2026-01-16T13:32:40Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
1968,svchost.exe,IPv6,UDP,,::,55947,,0,2026-01-16T13:33:36Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
12756,svchost.exe,IPv6,UDP,,fe80::879d:3c7e:3c14:b58e,57938,,0,2026-01-16T13:00:59Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
12756,svchost.exe,IPv6,UDP,,fe80::1706:6844:c7f0:7e93,57939,,0,2026-01-16T13:00:59Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
12756,svchost.exe,IPv6,UDP,,fe80::45c6:305d:245c:9747,57940,,0,2026-01-16T13:00:59Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
12756,svchost.exe,IPv6,UDP,,fe80::a521:7344:dca:fd7e,57941,,0,2026-01-16T13:00:59Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
12756,svchost.exe,IPv6,UDP,,fe80::b7e4:829b:fd42:f0dc,57942,,0,2026-01-16T13:00:59Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
12756,svchost.exe,IPv6,UDP,,::1,57943,,0,2026-01-16T13:00:59Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
2068,msedge.exe,IPv6,UDP,,::,58825,,0,2026-01-16T13:33:10Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
1968,svchost.exe,IPv6,UDP,,::,60574,,0,2026-01-16T13:32:10Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
2068,msedge.exe,IPv6,UDP,,::,60634,,0,2026-01-16T13:34:06Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
1968,svchost.exe,IPv6,UDP,,::,62004,,0,2026-01-16T13:32:40Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
1968,svchost.exe,IPv6,UDP,,::,62154,,0,2026-01-16T13:34:32Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
2068,msedge.exe,IPv6,UDP,,::,62527,,0,2026-01-16T13:34:06Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
1968,svchost.exe,IPv6,UDP,,::,64617,,0,2026-01-16T13:32:10Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
4092,svchost.exe,IPv6,UDP,,::,64750,,0,2026-01-16T13:02:59Z,F.D5L3RI10KIT42.H,C.89b5e85d8e5759ff,Shetty
